X,Y,OBJECTID,ADDRESS,LOT_SIZE,PRMT_NR,MUP_APNO,STGLSTTITL,APTYPE,NEW,DEMO,NET_UNITS,SLEEPING_ROOMS,VALUE,TYPE_OCC,DWELTYPE,COMMENTS,APP_DATE,ISS_DATE,YEAR_ISSUED,FINAL_DATE,YEAR_FINAL,VILLNUMB,NAME,TYPE_NAME,COMP_PLAN_NAME,COMP_PLAN_TYPE,CRA_NO,CRA,NEIGHBORHOOD,C_DISTRICT,TRBL2010,TRBG2010,GEOID10,SOURCE,XCOORD,YCOORD,MAF_ID,DEVSITE_ID,RECORDNUMBER,STATUS_COLOR,LONGITUDE,LATITUDE,EXPIRE_DATE,ZONING_FULL,ZONING_PRIMARY,ZONING_REPORT,CATEGORY,CLASS,CONSTR_PRMT_PARENT,GEOID20,TRBL2020,TRBG2020,Q_ISSUED,Q_Y_ISSUED,Q_FINAL,Q_Y_FINAL,CONDO_Y_N
-122.348943497,47.687132326,30362,720  N 80TH ST,1,678638,,Permit Finaled,PTS,1,0,1,0,30000,ADU,"Accessory Dwelling, Attached","ESTABLISH ACCESSORY DWELLING UNIT IN A SINGLE   FAMILY RESIDENCE, PER PLANS (ALTERATIONS UNDER PROJ. #9304592/PERMIT #679140)",1994/12/16 00:00:00+00,1995/03/07 00:00:00+00,1995,1995/08/02 00:00:00+00,1995,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,9.3000002,Greenwood/Phinney Ridge,Northwest,6,2800.4017,2800.4,530330028004017,PTS,1267141.91902232,254320.46405644,,,678638,#001a73,-122.3489435,47.68713233,,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330028001002,2800.1002,2800.1,1,1995_1,3,1995_3,N
-122.28433368,47.5515480490001,30370,3814  S ORCAS ST,1,744940,,Permit Finaled,PTS,1,0,1,0,40300,ADU,"Accessory Dwelling, Attached",CONSTRUCT NEW 495SF ONE-STORY ADDITION AT SOUTH      END OF EXISTING SINGLE FAMILY RESIDENCE TO CREATE ACCESSORY DWELLING UNIT (ADU) PER PLAN.,2004/08/20 00:00:00+00,2004/08/26 00:00:00+00,2004,2005/03/14 00:00:00+00,2005,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,4.1999998,Columbia City,Southeast,2,10300.3003,10300.3,530330103003003,PTS,1282120.09990166,204566.1001015,,,744940,#001a73,-122.28433368,47.55154805,,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330103013010,10301.3010,10301.3,3,2004_3,1,2005_1,N
-122.380830662,47.6925586020001,30392,8702   19TH AVE NW,1,714505,,Permit Finaled,PTS,1,0,1,0,25000,ADU,"Accessory Dwelling, Attached","INTERIOR ALTERATIONS TO BASEMENT OF SINGLE FAMILY     RESIDENCE, ESTABLISH ACCESSORY DWELLING UNIT. PARTIAL SEISMIC IMPROVEMENTS PER  PLAN.",2000/06/27 00:00:00+00,2000/06/30 00:00:00+00,2000,2001/02/12 00:00:00+00,2001,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,10.1,North Beach/Blue Ridge,Ballard,6,1600.3013,1600.3,530330016003013,PTS,1259329.37808632,256455.67993063,,,714505,#001a73,-122.38083066,47.6925586,,SF 7200,SF 7200,SF 7200,SF 7200,SF,,530330016003009,1600.3009,1600.3,2,2000_2,1,2001_1,N
-122.302166535,47.728538444,30490,2424  NE 137TH ST,1,748228,,Permit Finaled,PTS,1,0,1,0,1000,ADU,"Accessory Dwelling, Attached","ESTABLISH ACCESSORY DWELLING UNIT IN BASEMENT OF     EXISTING SINGLE-FAMILY DWELLING TO RESOLVE CASES #1004197, 1004196, & 1004216 PER PLAN.",2005/02/02 00:00:00+00,2005/02/02 00:00:00+00,2005,2005/03/03 00:00:00+00,2005,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,8.1999998,Olympic Hills/Victory Heights,North,5,200.6015,200.6,530330002006015,PTS,1278949.30207441,269197.88896768,,,748228,#001a73,-122.30216653,47.72853845,,SF 7200,SF 7200,SF 7200,SF 7200,SF,,530330002023016,202.3016,202.3,1,2005_1,1,2005_1,N
-122.359990428,47.6995003810001,30518,9559   2ND AVE NW,1,737641,,Permit Finaled,PTS,1,1,0,0,181768,ADU,"Accessory Dwelling, Attached",DEMOLISH EXISTING SINGLE FAMILY RESIDENCE CONSTRUCT NEW 2-STORY ONE-FAMILY DWELLING W/   ATTACHED GARAGE AND ESTABLISH USE AS SINGLE FAMILY RESIDENCE W/ ACCESSORY DWELLING UNIT (ADU) PER PLN,2003/05/28 00:00:00+00,2003/09/04 00:00:00+00,2003,2004/12/07 00:00:00+00,2004,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,9.3000002,Greenwood/Phinney Ridge,Northwest,6,1702.4005,1702.4,530330017024005,PTS,1264511.05309962,258884.80300512,,,737641,#001a73,-122.35999043,47.69950038,,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330017024007,1702.4007,1702.4,3,2003_3,4,2004_4,N
-122.310956096,47.5723013570001,30532,3424   17TH AVE S,1,742780,,Permit Finaled,PTS,1,0,1,0,189364,ADU,"Accessory Dwelling, Attached",REMOVE PORTIONS OF EXISTNG SINGLE FAMILY RESIDENCE      CONSTRUCT 2-STORY ADDITION TO SFR AND ESTABLISH ACCESSORY DWELLING UNIT (ADU) PER PLAN.,2004/04/02 00:00:00+00,2004/05/26 00:00:00+00,2004,2005/07/27 00:00:00+00,2005,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,3.5999999,North Beacon Hill/Jefferson Park,Greater Duwamish,2,10002.4025,10002.4,530330100024025,PTS,1275692.35000707,212259.87009337,,,742780,#001a73,-122.3109561,47.57230136,,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330100021025,10002.1025,10002.1,2,2004_2,3,2005_3,N
-122.295657317,47.6753070410001,30549,6245   30TH AVE NE,1,743003,,Permit Finaled,PTS,1,0,1,0,30000,ADU,"Accessory Dwelling, Attached","CONVERT BASEMENT TO ADU AT SINGLE FAMILY DWELLING,     PER PLANS",2004/05/26 00:00:00+00,2004/06/07 00:00:00+00,2004,2004/09/15 00:00:00+00,2004,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,7.3000002,Ravenna/Bryant,Northeast,4,4200.5005,4200.5,530330042005005,PTS,1280182.03295567,249753.86104377,,,743003,#001a73,-122.29565732,47.67530704,,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330042023005,4202.3005,4202.3,2,2004_2,3,2004_3,N
-122.363039764,47.6447520300001,30591,417  W ARMOUR ST,1,698611,,Permit Finaled,PTS,1,0,1,0,33000,ADU,"Accessory Dwelling, Attached","INTERIOR ALTERATIONS TO LOWER LEVEL AND  ESTABLISH ACCESSORY DWELLING UNIT IN LOWER LEVEL   OF EXISTING SINGLE FAMILY RESIDENCE, PER PLANS",1998/03/27 00:00:00+00,1998/04/27 00:00:00+00,1998,1998/08/10 00:00:00+00,1998,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,12.3,Queen Anne,Magnolia/Queen Anne,7,5900.5006,5900.5,530330059005006,PTS,1263363.38589845,238933.32599269,,,698611,#001a73,-122.36303976,47.64475203,,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330059023011,5902.3011,5902.3,2,1998_2,3,1998_3,N
-122.387791128,47.5668838880001,30593,4052   44TH AVE SW,1,721448,,Permit Finaled,PTS,1,0,1,0,28000,ADU,"Accessory Dwelling, Attached",ADD ACCESSORY DWELLING UNIT TO EXISTING BASEMENT      ALL PER PLANS,2001/06/08 00:00:00+00,2001/06/20 00:00:00+00,2001,2001/10/23 00:00:00+00,2001,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,1.3,West Seattle Junction/Genesee Hill,Southwest,1,9800.4008,9800.4,530330098004008,PTS,1256689.62205162,210657.78497173,,,721448,#001a73,-122.38779113,47.56688389,,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330098023016,9802.3016,9802.3,2,2001_2,4,2001_4,N
-122.288910893,47.725996717,30597,13247   37TH AVE NE,1,749767,,Permit Finaled,PTS,1,0,1,0,25000,ADU,"Accessory Dwelling, Attached",ALTER BASEMENT OF EXISTING SINGLE FAMILY RESIDENCE     FOR AN ACCESSORY DWELLING UNIT PER PLANS,2005/03/31 00:00:00+00,2005/04/13 00:00:00+00,2005,2005/09/15 00:00:00+00,2005,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,8.3000002,Cedar Park/Meadowbrook,North,5,100.3001,100.3,530330001003001,PTS,1282193.47692573,268208.93587867,,,749767,#001a73,-122.28891089,47.72599672,,SF 7200,SF 7200,SF 7200,SF 7200,SF,,530330001022001,102.2001,102.2,2,2005_2,3,2005_3,N
-122.387529754,47.5768096210001,30637,4315  SW STEVENS ST,1,751403,,Permit Finaled,PTS,1,0,1,0,106242,ADU,"Accessory Dwelling, Attached",CONSTRUCT ADDITION TO BASEMENT & MAIN FLOOR AND ALTER BASEMENT INTO ACCESSORY DWELLING UNIT OF     EXISTING SINGLE-FAMILY DWELLING PER PLAN.,2005/05/11 00:00:00+00,2005/06/20 00:00:00+00,2005,2006/03/22 00:00:00+00,2006,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,1.3,West Seattle Junction/Genesee Hill,Southwest,1,9800.1027,9800.1,530330098001027,PTS,1256827.24995576,214276.30299144,,,751403,#001a73,-122.38752975,47.57680962,,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330098011011,9801.1011,9801.1,2,2005_2,1,2006_1,N
-122.30964496,47.6261939660001,30702,732   17TH AVE E,1,678430,,Permit Finaled,PTS,1,0,1,0,1400,ADU,"Accessory Dwelling, Attached",ALTERATIONS TO BASEMENT OF SINGLE FAMILY RESIDENCE  TO ESTABLISH ACCESSORY DWELLING UNIT PER PLANS,1995/01/23 00:00:00+00,1995/02/21 00:00:00+00,1995,1995/03/14 00:00:00+00,1995,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,6.4000001,Miller Park,East,3,6400.2011,6400.2,530330064002011,PTS,1276393.03301579,231908.18601749,,,678430,#001a73,-122.30964496,47.62619397,,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330064002011,6400.2011,6400.2,1,1995_1,1,1995_1,N
-122.307569553,47.5797185330001,30705,1928  S LANDER ST,1,743910,,Permit Finaled,PTS,1,0,1,0,47000,ADU,"Accessory Dwelling, Attached","INTERIOR ALTERATIONS TO LWR LEVEL OF SINGLE-FAMILY     RESIDENCE FOR ACCESSORY DWELLING UNIT, PER PLAN.",2004/07/16 00:00:00+00,2004/07/16 00:00:00+00,2004,2005/05/13 00:00:00+00,2005,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,3.5999999,North Beacon Hill/Jefferson Park,Greater Duwamish,2,10002.3006,10002.3,530330100023006,PTS,1276579.98008798,214948.86798413,,,743910,#001a73,-122.30756955,47.57971853,,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330100023011,10002.3011,10002.3,3,2004_3,2,2005_2,N
-122.333269756,47.732174941,30720,2121  N 143RD ST,1,743138,,Permit Finaled,PTS,1,0,1,0,162000,ADU,"Accessory Dwelling, Attached",CONSTRUCT 2-STORY + BSMT ADDITION TO EXISTING      SINGLE FAMILY RESIDENCE FOR ADU PER PLAN,2004/05/18 00:00:00+00,2004/06/11 00:00:00+00,2004,2005/09/07 00:00:00+00,2005,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,9.5,Haller Lake,Northwest,5,300.1009,300.1,530330003001009,PTS,1271321.8749946,270671.75008919,,,743138,#001a73,-122.33326976,47.73217494,,SF 7200,SF 7200,SF 7200,SF 7200,SF,,530330003001007,300.1007,300.1,2,2004_2,3,2005_3,N
-122.292381229,47.6053198170001,30736,3104  E TERRACE ST,1,692488,,Permit Finaled,PTS,1,0,1,0,20893,ADU,"Accessory Dwelling, Attached",CONSTRUCT NEW DETACHED GARAGE WITH ROOF DECK   ESTABLISH ACESSORY DWELLING UNIT IN SFR PER PLANS,1997/05/07 00:00:00+00,1997/06/12 00:00:00+00,1997,1997/10/01 00:00:00+00,1997,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,5.0999999,Madrona/Leschi,Central,3,7800.2037,7800.2,530330078002037,PTS,1280504.997948,224214.20610562,,,692488,#001a73,-122.29238123,47.60531982,,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330078002023,7800.2023,7800.2,2,1997_2,4,1997_4,N
-122.345538042,47.6327242580001,30741,1512   TAYLOR AVE N,1,736378,,Permit Finaled,PTS,1,0,1,0,3188,ADU,"Accessory Dwelling, Attached",ESTABLISH USE AS AN ACCESSORY DWELLING UNIT IN A     SINGLE FAMILY DWELLING PER PLANS.,2003/06/16 00:00:00+00,2003/07/09 00:00:00+00,2003,2003/08/27 00:00:00+00,2003,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,12.3,Queen Anne,Magnolia/Queen Anne,7,6700.4031,6700.4,530330067004031,PTS,1267590.57489478,234461.59709211,,,736378,#001a73,-122.34553804,47.63272426,,L-3,L-3,L-3,L-3,L,,530330067032005,6703.2005,6703.2,3,2003_3,3,2003_3,N
-122.330897767,47.668223416,30764,5420   KIRKWOOD PL N,1,714290,,Permit Finaled,PTS,1,0,1,0,57808,ADU,"Accessory Dwelling, Attached","CONSTRUCT DETACHED ACCESSORY DWELLING UNIT ABOVE      DETACHED GARAGE ACCESSORY TO SINGLE FAMILY RESIDENCE, PER PLAN",2000/03/20 00:00:00+00,2000/06/21 00:00:00+00,2000,2001/02/20 00:00:00+00,2001,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,9.3999996,Green Lake,Northwest,6,4600.2016,4600.2,530330046002016,PTS,1271451.56689873,247337.43403329,,,714290,#001a73,-122.33089777,47.66822342,,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330046002016,4600.2016,4600.2,2,2000_2,1,2001_1,N
-122.33495569,47.6735739900001,30765,6208   KIRKWOOD PL N,1,722972,,Permit Finaled,PTS,1,0,1,0,25000,ADU,"Accessory Dwelling, Attached",ALTER BASEMENT OF EXISTING SINGLE FAMILY RESIDENCE     INTO ADU PER PLAN,2001/08/23 00:00:00+00,2001/08/31 00:00:00+00,2001,2002/07/19 00:00:00+00,2002,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,9.3999996,Green Lake,Northwest,6,4600.1002,4600.1,530330046001002,PTS,1270489.99608175,249308.25105931,,,722972,#001a73,-122.33495569,47.67357399,,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330046001003,4600.1003,4600.1,3,2001_3,3,2002_3,N
-122.350773319,47.732770332,30782,14313   FREMONT AVE N,1,679815,,Permit Finaled,PTS,1,0,1,0,37456,ADU,"Accessory Dwelling, Attached",2ND STORY ADDITION TO EXISTING SINGLE FAMILY RES.   EST USE FOR ACCESSORY DWELLING UNIT,1995/03/20 00:00:00+00,1995/05/12 00:00:00+00,1995,1996/10/21 00:00:00+00,1996,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,9.1000004,Broadview/Bitter Lake,Northwest,5,401.1001,401.1,530330004011001,PTS,1267019.54692619,270973.3260255,,,679815,#001a73,-122.35077332,47.73277033,,SF 7200,SF 7200,SF 7200,SF 7200,SF,,530330004041001,404.1001,404.1,2,1995_2,4,1996_4,N
-122.382273997,47.5304319530001,30791,8103   39TH AVE SW,1,749366,,Permit Finaled,PTS,1,0,1,0,1000,ADU,"Accessory Dwelling, Attached",ESTABLISH NEW BASEMENT ACCESSORY DWELLING UNIT     (ADU) IN EXISTING SINGLE FAMILY RESIDENCE PER PLAN.,2005/03/01 00:00:00+00,2005/03/28 00:00:00+00,2005,2005/05/05 00:00:00+00,2005,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,1.2,Fauntleroy/Seaview,Southwest,1,11600.2016,11600.2,530330116002016,PTS,1257783.76989274,197336.62988609,,,749366,#001a73,-122.382274,47.53043195,,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330116022015,11602.2015,11602.2,1,2005_1,2,2005_2,N
-122.285799343,47.6098912250001,30843,820   37TH AVE,1,708005,,Permit Finaled,PTS,1,0,1,0,140000,ADU,"Accessory Dwelling, Attached","ADD NEW FAMILY ROOM AND REPLACE EXIST. DECK AT 2ND   FLOOR, CHANGE USE FROM SINGLE FAMILY TO SINGLE   FAMILY WITH ACCESSORY DEWELING UNIT AND OCCUPY PER PLAN",1999/08/05 00:00:00+00,1999/08/05 00:00:00+00,1999,2000/05/17 00:00:00+00,2000,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,5.0999999,Madrona/Leschi,Central,3,7800.2015,7800.2,530330078002015,PTS,1282159.8659177,225850.68687529,,,708005,#001a73,-122.28579934,47.60989123,,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330078002010,7800.2010,7800.2,3,1999_3,2,2000_2,N
-122.299825954,47.6345414080001,30860,1717   26TH AVE E,1,747120,,Permit Finaled,PTS,1,0,1,0,70000,ADU,"Accessory Dwelling, Attached","ALTER BASEMENT WITH INSULATION AND ADDED KITCHEN,     BATHROOM & BEDROOM/LIVINGROOM IN SINGLE FAMILY RESIDENCE FOR ACCESSORY DWELLING UNIT, PER PLANS.",2004/11/29 00:00:00+00,2004/12/06 00:00:00+00,2004,2006/01/12 00:00:00+00,2006,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,7.0999999,Montlake/Portage Bay,Northeast,3,6200.1061,6200.1,530330062001061,PTS,1278871.89407433,234906.19894856,,,747120,#001a73,-122.29982595,47.63454141,,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330062001050,6200.1050,6200.1,4,2004_4,1,2006_1,N
-122.251640021,47.513185079,30894,9852   ARROWSMITH AVE S,1,750099,,Permit Finaled,PTS,1,0,1,0,1000,ADU,"Accessory Dwelling, Attached",RESTORE KITCHEN AT 2ND FLOOR OF PRINCIPAL DWELLING  ESTABLISH USE AS ACCESSORY DWELLING UNIT TO SINGLE   FAMILY RESIDENCE PER PLAN,2005/04/13 00:00:00+00,2005/04/27 00:00:00+00,2005,2005/10/20 00:00:00+00,2005,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,4.0999999,Rainier Beach,Southeast,2,11800.2019,11800.2,530330118002019,PTS,1289934.35987766,190424.51007102,,,750099,#001a73,-122.25164002,47.51318508,,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330118022007,11802.2007,11802.2,2,2005_2,4,2005_4,N
-122.264849371,47.5172522400001,30897,9360   54TH AVE S,1,726792,,Permit Finaled,PTS,1,0,1,0,206673,ADU,"Accessory Dwelling, Attached","ESTABLISH USE FOR AND CONSTRUCT NEW 2-STORY ONE  FAMILY DWELLING WITH ATTACHED GARAGE AND ACCESSORY DWELLING UNIT AND OCCUPY, PER PLANS",2002/01/28 00:00:00+00,2002/03/26 00:00:00+00,2002,2002/09/12 00:00:00+00,2002,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,4.0999999,Rainier Beach,Southeast,2,11800.3005,11800.3,530330118003005,PTS,1286698.12512234,191968.2499766,,,726792,#001a73,-122.26484937,47.51725224,,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330118021004,11802.1004,11802.1,1,2002_1,3,2002_3,N
-122.350115427,47.722585295,30915,702  N 128TH ST,1,749880,,Permit Finaled,PTS,1,0,1,0,1500,ADU,"Accessory Dwelling, Attached",ALTERATIONS TO LOWER LEVEL OF SINGLE FAMILY     RESIDENCE TO CREATE AN ACCESSORY DWELLING UNIT PER PLAN,2005/04/08 00:00:00+00,2005/04/19 00:00:00+00,2005,2005/05/09 00:00:00+00,2005,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,9.1000004,Broadview/Bitter Lake,Northwest,5,402.2002,402.2,530330004022002,PTS,1267108.19409428,267255.69197369,,,749880,#001a73,-122.35011543,47.7225853,,SF 7200,SF 7200,SF 7200,SF 7200,SF,,530330004022001,402.2001,402.2,2,2005_2,2,2005_2,N
-122.394302292,47.6909928920001,30930,8509   29TH AVE NW,1,682034,,Permit Finaled,PTS,1,0,1,0,3000,ADU,"Accessory Dwelling, Attached",ALTERATIONS TO ADD KITCHEN TO LOWER LEVEL OF SFR  ESTABLISH ACCESSORY DWELLING UNIT TO SINGLE FAMILY   RESIDENCE PER PLAN,1995/08/31 00:00:00+00,1995/09/14 00:00:00+00,1995,1997/01/09 00:00:00+00,1997,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,10.1,North Beach/Blue Ridge,Ballard,6,1500.2007,1500.2,530330015002007,PTS,1256000.71888291,255951.68095411,,,682034,#001a73,-122.39430229,47.69099289,,SF 7200,SF 7200,SF 7200,SF 7200,SF,,530330015002009,1500.2009,1500.2,3,1995_3,1,1997_1,N
-122.33416052,47.654455845,30975,3903   MERIDIAN AVE N,1,705037,,Permit Finaled,PTS,1,0,1,0,61176,ADU,"Accessory Dwelling, Attached",CONSTRUCT TWO STORY ADDITION TO EXISTING SINGLE      FAMILY RESIDENCE AND ESTABLISH AN ACCESSORY DWELLING UNIT PER PLAN,1998/10/20 00:00:00+00,1999/03/22 00:00:00+00,1999,2000/07/06 00:00:00+00,2000,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,11.2,Wallingford,Lake Union,4,5100.3005,5100.3,530330051003005,PTS,1270549.86910581,242332.11102017,,,705037,#001a73,-122.33416052,47.65445585,,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330051003005,5100.3005,5100.3,1,1999_1,3,2000_3,N
-122.296409291,47.619237082,31049,109   M L KING JR WAY E,1,750151,,Permit Finaled,PTS,2,0,2,0,421397,ADU,"Accessory Dwelling, Attached",ESTABLISH USE AS SINGLE FAMILY RESIDENCE W/ADU  CONSTRUCT ONE FAMILY DWELLING WITH ACCESSORY DWELLING UNIT PER PLAN.,2004/08/27 00:00:00+00,2005/04/29 00:00:00+00,2005,2006/09/29 00:00:00+00,2006,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,5.3000002,Central Area/Squire Park,Central,3,7700.4010,7700.4,530330077004010,PTS,1279608.00005908,229308.68751883,,,750151,#001a73,-122.29640929,47.61923708,,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330077004009,7700.4009,7700.4,2,2005_2,3,2006_3,N
-122.275003096,47.67614711,31075,4956  NE 65TH ST,1,697641,,Permit Finaled,PTS,1,0,1,0,1000,ADU,"Accessory Dwelling, Attached","ENCLOSE DOORWAY & CHANGE EXISTING BEDROOM TO ADD     KITCHEN; CREATE ACCESSORY DWELLING UNIT IN EXISTING SINGLE FAMILY RESIDENCE PER PLAN",1998/03/04 00:00:00+00,1998/03/16 00:00:00+00,1998,1999/06/07 00:00:00+00,1999,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,7.4000001,Wedgwood/View Ridge,Northeast,4,3900.2008,3900.2,530330039002008,PTS,1285275.21593689,249964.23595598,,,697641,#001a73,-122.2750031,47.67614711,,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330039002007,3900.2007,3900.2,1,1998_1,2,1999_2,N
-122.25085732,47.5105306290001,31091,10116   66TH AVE S,1,700356,,Permit Finaled,PTS,1,0,1,0,4000,ADU,"Accessory Dwelling, Attached",ALTERATIONS TO EXISTING LOWER LEVEL AND  ESTABLISH ACCESSORY DWELLING UNIT IN SINGLE FAMILY   RESIDENCE. PER PLAN,1998/07/15 00:00:00+00,1998/07/15 00:00:00+00,1998,2002/11/25 00:00:00+00,2002,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,4.0999999,Rainier Beach,Southeast,2,11900.1027,11900.1,530330119001027,PTS,1290109.92006984,189452.86002202,,,700356,#001a73,-122.25085732,47.51053063,,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330119021012,11902.1012,11902.1,3,1998_3,4,2002_4,N
-122.383420854,47.521957231,31118,9023   40TH AVE SW,1,751038,,Permit Finaled,PTS,1,0,1,0,20000,ADU,"Accessory Dwelling, Attached",INTERIOR ALTERATIONS TO BASEMENT OF EXISTING     SINGLE-FAMILY DWELLING TO ESTABLISH AN ACCESSORY DWELLING UNIT PER PLAN.,2005/05/16 00:00:00+00,2005/06/06 00:00:00+00,2005,2006/05/03 00:00:00+00,2006,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,1.2,Fauntleroy/Seaview,Southwest,1,11600.4003,11600.4,530330116004003,PTS,1257438.24003638,194251.68012293,,,751038,#001a73,-122.38342085,47.52195723,,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330116011024,11601.1024,11601.1,2,2005_2,2,2006_2,N
-122.324265623,47.6723775610001,31130,6000   4TH AVE NE,1,715838,,Permit Finaled,PTS,2,1,1,0,204030,ADU,"Accessory Dwelling, Attached","DEMOLISH EXISTING AND ESTABLISH USE AS AND CONSTRUCT NEW SINGLE FAMILY RESIDENCE WITH ACCESS.  DWELLING UNIT AND ATTACHED GARAGE AND GRADE APPROX 135 CU. YDS. OF SOIL, ALL PER PLAN",2000/06/12 00:00:00+00,2000/08/30 00:00:00+00,2000,2001/03/19 00:00:00+00,2001,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,9.3999996,Green Lake,Northwest,6,3600.3017,3600.3,530330036003017,PTS,1273114.72312443,248820.71288281,,,715838,#001a73,-122.32426562,47.67237756,,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330036011016,3601.1016,3601.1,3,2000_3,1,2001_1,N
-122.315041037,47.568830753,31138,3901   14TH AVE S,1,681792,,Permit Finaled,PTS,2,0,2,0,111734,ADU,"Accessory Dwelling, Attached",ESTABLISH USE AS SFR W/ACCY DWELLING UNIT  CONSTRUCT SINGLE FAMILY RESIDENCE WITH ATTACHED GARAGE AND APPROX 350CU YDS OF GRADING PER PLAN,1995/06/20 00:00:00+00,1995/08/31 00:00:00+00,1995,1996/06/18 00:00:00+00,1996,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,3.5999999,North Beacon Hill/Jefferson Park,Greater Duwamish,2,10001.2008,10001.2,530330100012008,PTS,1274659.80805402,211013.5369081,,,681792,#001a73,-122.31504104,47.56883075,,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330100012010,10001.2010,10001.2,3,1995_3,2,1996_2,N
-122.307622276,47.670488844,31278,1816  NE RAVENNA BLVD,1,688066,,Permit Finaled,PTS,1,0,1,0,0,ADU,"Accessory Dwelling, Attached","ESTABLISH ACCESSORY DWELLING UNIT IN SINGLE FAMILY   RESIDENCE, PER PLANS",1996/05/17 00:00:00+00,1996/09/12 00:00:00+00,1996,1996/09/13 00:00:00+00,1996,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,7.1999998,University District,Northeast,4,4400.1025,4400.1,530330044001025,PTS,1277201.22988062,248052.90693003,,,688066,#001a73,-122.30762228,47.67048884,,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330044011006,4401.1006,4401.1,3,1996_3,3,1996_3,N
-122.343624809,47.687896494,31291,1116  N 81ST ST,1,727178,,Permit Finaled,PTS,1,0,1,0,5000,ADU,"Accessory Dwelling, Attached",ALTER FIRST FLOOR TO CREATE ACCESSORY DWELLING     UNIT ALL PER PLANS,2002/04/05 00:00:00+00,2002/04/12 00:00:00+00,2002,2002/08/23 00:00:00+00,2002,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,9.3999996,Green Lake,Northwest,6,2700.4016,2700.4,530330027004016,PTS,1268457.14308767,254573.3999927,,,727178,#001a73,-122.34362481,47.68789649,,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330027004016,2700.4016,2700.4,2,2002_2,3,2002_3,N
