X,Y,OBJECTID,ADDRESS,LOT_SIZE,PRMT_NR,MUP_APNO,STGLSTTITL,APTYPE,NEW,DEMO,NET_UNITS,SLEEPING_ROOMS,VALUE,TYPE_OCC,DWELTYPE,COMMENTS,APP_DATE,ISS_DATE,YEAR_ISSUED,FINAL_DATE,YEAR_FINAL,VILLNUMB,NAME,TYPE_NAME,COMP_PLAN_NAME,COMP_PLAN_TYPE,CRA_NO,CRA,NEIGHBORHOOD,C_DISTRICT,TRBL2010,TRBG2010,GEOID10,SOURCE,XCOORD,YCOORD,MAF_ID,DEVSITE_ID,RECORDNUMBER,STATUS_COLOR,LONGITUDE,LATITUDE,EXPIRE_DATE,ZONING_FULL,ZONING_PRIMARY,ZONING_REPORT,CATEGORY,CLASS,CONSTR_PRMT_PARENT,GEOID20,TRBL2020,TRBG2020,Q_ISSUED,Q_Y_ISSUED,Q_FINAL,Q_Y_FINAL,CONDO_Y_N,INSPECTION_DATE,INSPECTION_TYPE
-122.3626429,47.7244517280001,10386,13041   4TH AVE NW,8160,6441546,,Permit Finaled,Construction Permit,1,0,1,0,40000,DADU,"Accessory Dwelling, Detached","Alterations to existing detached garage to create a backyard cottage accessory to single family residence, per plans.",2014/12/12 00:00:00+00,2015/02/05 00:00:00+00,2015,2015/06/08 00:00:00+00,2015,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,9.1000004,Broadview/Bitter Lake,Northwest,5,500.2001,500.2,530330005002001,HAN,1264038.88132314,267997.39104645,26211,DV0084134,6441546-CN,#001a73,-122.3626429,47.72445173,2016/08/05 00:00:00+00,SF 7200,SF 7200,SF 7200,SF 7200,SF,,530330005002001,500.2001,500.2,1,2015_1,2,2015_2,N,2015/06/08 00:00:00+00,Building Final
-122.281834375,47.7235327390001,10395,13018   42ND AVE NE,26050,6211297,,Permit Finaled,Construction Permit,1,0,1,0,25000,DADU,"Accessory Dwelling, Detached",Construct addition to and alter existing accessory structure into Detached Accessory Dwelling Unit per plan.,2010/05/25 00:00:00+00,2010/07/06 00:00:00+00,2010,2011/10/14 00:00:00+00,2011,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,8.3000002,Cedar Park/Meadowbrook,North,5,100.1018,100.1,530330001001018,HAN,1283917.9126395,267277.45734971,29360,DV0051400,6211297-CN,#001a73,-122.28183437,47.72353274,2012/01/06 00:00:00+00,SF 9600,SF 9600,SF 9600,SF 9600,SF,,530330001021019,102.1019,102.1,3,2010_3,4,2011_4,N,2011/10/14 00:00:00+00,Building Final
-122.353892263,47.7204075830001,10439,12526   PHINNEY AVE N,7650,6238389,,Permit Finaled,Construction Permit,1,0,1,0,16000,DADU,"Accessory Dwelling, Detached","Convert detached garage to backyard cottage accessory to single family residence and establish surface parking spaces, per plans",2010/03/05 00:00:00+00,2010/03/19 00:00:00+00,2010,2011/12/12 00:00:00+00,2011,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,9.1000004,Broadview/Bitter Lake,Northwest,5,402.1011,402.1,530330004021011,HAN,1266163.07050932,266479.8340529,26860,DV0076584,6238389-CN,#001a73,-122.35389226,47.72040758,2013/03/19 00:00:00+00,SF 7200,SF 7200,SF 7200,SF 7200,SF,,530330004021008,402.1008,402.1,1,2010_1,4,2011_4,N,2011/12/12 00:00:00+00,Building Final
-122.353145038,47.723080241,10493,12757   DAYTON AVE N,8014,6569721,,Permit Finaled,Construction Permit,1,0,1,0,98323,DADU,"Accessory Dwelling, Detached","Construct new detached accessory dwelling unit, per plan.",2017/05/19 00:00:00+00,2017/07/07 00:00:00+00,2017,2019/10/25 00:00:00+00,2019,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,9.1000004,Broadview/Bitter Lake,Northwest,5,402.1002,402.1,530330004021002,HAN,1266366.21211,267450.90787,26673,DV0090099,6569721-CN,#001a73,-122.35314504,47.72308024,2020/07/07 00:00:00+00,SF 7200,SF 7200,SF 7200,SF 7200,SF,,530330004021002,402.1002,402.1,3,2017_3,4,2019_4,N,2019/10/25 00:00:00+00,Building Final
-122.355790581,47.6645204690001,10498,128  N 49TH ST,4600,6531530,,Permit Finaled,Construction Permit,1,0,1,0,90373,DADU,"Accessory Dwelling, Detached",Construct a detached accessory dwelling unit (DADU) per plans.,2016/10/02 00:00:00+00,2016/11/17 00:00:00+00,2016,2017/05/03 00:00:00+00,2017,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,11.1,Fremont,Lake Union,6,4800.1026,4800.1,530330048001026,HAN,1265292.62929242,246107.32894403,82161,DV0087672,6531530-CN,#001a73,-122.35579058,47.66452047,2018/05/17 00:00:00+00,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330048001024,4800.1024,4800.1,4,2016_4,2,2017_2,N,2017/05/03 00:00:00+00,Building Final
-122.293628406,47.591803729,10534,1311   30TH AVE S,4240,6249318,,Permit Finaled,Construction Permit,1,0,1,0,56087,DADU,"Accessory Dwelling, Detached","Construct DADU to an existing single family residence, per plan.",2010/09/07 00:00:00+00,2010/09/27 00:00:00+00,2010,2012/01/10 00:00:00+00,2012,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,4.4000001,Mt. Baker/North Rainier,Southeast,3,9500.2000,9500.2,530330095002000,HAN,1280103.83903559,219290.73166857,148352,DV0037931,6249318-CN,#001a73,-122.29362841,47.59180373,2012/03/27 00:00:00+00,L-1,L-1,L-1,L-1,L,,530330095002000,9500.2000,9500.2,3,2010_3,1,2012_1,N,2012/01/10 00:00:00+00,Building Final
-122.356562204,47.68527541,10554,133  N 78TH ST,4940,6396350,,Permit Finaled,Construction Permit,1,0,1,0,35000,DADU,"Accessory Dwelling, Detached","Construct addition and alterations to existing accessory structure for detached accessory dwelling unit and new deck for existing SFR, per plan.",2014/01/28 00:00:00+00,2014/05/05 00:00:00+00,2014,2014/08/26 00:00:00+00,2014,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,9.3000002,Greenwood/Phinney Ridge,Northwest,6,2900.2003,2900.2,530330029002003,HAN,1265252.37073238,253680.30379979,58341,DV0039984,6396350-CN,#001a73,-122.3565622,47.68527541,2015/11/05 00:00:00+00,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330029002003,2900.2003,2900.2,2,2014_2,3,2014_3,N,2014/08/26 00:00:00+00,Building Final
-122.29596279,47.725232675,10555,13316   30TH AVE NE,8160,6370113,,Permit Finaled,Construction Permit,1,0,1,0,66209,DADU,"Accessory Dwelling, Detached","Construct detached accessory dwelling unit (DADU) accessory to single family dwelling with on-site parking, per plan.",2013/08/02 00:00:00+00,2013/10/01 00:00:00+00,2013,2014/03/24 00:00:00+00,2014,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,8.3000002,Cedar Park/Meadowbrook,North,5,100.5001,100.5,530330001005001,HAN,1280452.88965995,267963.19405441,28697,DV0050473,6370113-CN,#001a73,-122.29596279,47.72523268,2015/04/01 00:00:00+00,SF 7200,SF 7200,SF 7200,SF 7200,SF,,530330001022003,102.2003,102.2,4,2013_4,1,2014_1,N,2014/03/24 00:00:00+00,Building Final
-122.353372543,47.73382366,10576,14349   DAYTON AVE N,11251,6482321,,Permit Finaled,Construction Permit,1,0,1,0,96262,DADU,"Accessory Dwelling, Detached","Construct detached accessory dwelling unit for existing single family residence, per plan. (Remove existing DADU)",2015/07/15 00:00:00+00,2015/09/01 00:00:00+00,2015,2016/11/01 00:00:00+00,2016,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,9.1000004,Broadview/Bitter Lake,Northwest,5,401.1003,401.1,530330004011003,HAN,1266387.62638,271370.092765,678298,DV0084588,6482321-CN,#001a73,-122.35337254,47.73382366,2017/03/01 00:00:00+00,SF 7200,SF 7200,SF 7200,SF 7200,SF,,530330004041003,404.1003,404.1,3,2015_3,4,2016_4,Y,2016/11/01 00:00:00+00,Building Final
-122.313645302,47.6745486930001,10582,1316  NE 63RD ST,4010,6526562,,Permit Finaled,Construction Permit,1,0,1,0,98316,DADU,"Accessory Dwelling, Detached","Remove existing garage and construct detached accessory dwelling unit (DADU) to an existing single family residence, per plan.",2016/10/20 00:00:00+00,2016/11/23 00:00:00+00,2016,2017/10/12 00:00:00+00,2017,202,Roosevelt,Residential Urban Village,Roosevelt,Residential Urban Villages,7.1999998,University District,Northeast,4,4400.2001,4400.2,530330044002001,HAN,1275746.02475913,249562.01233957,78317,DV0036241,6526562-CN,#001a73,-122.3136453,47.67454869,2018/05/23 00:00:00+00,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330044012006,4401.2006,4401.2,4,2016_4,4,2017_4,N,2017/10/12 00:00:00+00,Building Final
-122.360150088,47.7301953750001,10626,13755   2ND AVE NW,6750,6418880,,Permit Finaled,Construction Permit,1,0,1,0,264590,DADU,"Accessory Dwelling, Detached","Construct 3-story addition to existing detached garage to create a single family residence, and convert existing dwelling unit to backyard cottage, per plans.",2014/06/30 00:00:00+00,2014/08/19 00:00:00+00,2014,2019/03/01 00:00:00+00,2019,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,9.1000004,Broadview/Bitter Lake,Northwest,5,401.2008,401.2,530330004012008,HAN,1264693.86961181,270079.88884058,22197,DV0083095,6418880-CN,#001a73,-122.36015009,47.73019538,2019/02/19 00:00:00+00,SF 7200,SF 7200,SF 7200,SF 7200,SF,,530330004031014,403.1014,403.1,3,2014_3,1,2019_1,N,2019/03/01 00:00:00+00,Building Final
-122.341095937,47.6597469810001,10721,1321  N 44TH ST,5630,6613041,,Permit Finaled,Construction Permit,1,0,1,0,200000,DADU,"Accessory Dwelling, Detached","Construct addition and alterations to existing single family residence to add accessory dwelling unit, existing DADU to be removed, per plan.",2017/12/07 00:00:00+00,2018/03/07 00:00:00+00,2018,2018/09/04 00:00:00+00,2018,203,Wallingford,Residential Urban Village,Wallingford,Residential Urban Villages,11.2,Wallingford,Lake Union,4,5000.3028,5000.3,530330050003028,HAN,1268878.7210721,244295.17534218,91019,DV0049677,6613041-CN,#001a73,-122.34109594,47.65974698,2021/03/07 00:00:00+00,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330050003014,5000.3014,5000.3,1,2018_1,3,2018_3,N,2018/09/04 00:00:00+00,Insulation
-122.301467139,47.727579663,10799,13532   25TH AVE NE,5720,6274892,,Permit Finaled,Construction Permit,1,0,1,0,88706,DADU,"Accessory Dwelling, Detached",Construct detached accessory dwelling unit per plan.,2011/03/18 00:00:00+00,2011/05/26 00:00:00+00,2011,2013/07/09 00:00:00+00,2013,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,8.1999998,Olympic Hills/Victory Heights,North,5,200.1011,200.1,530330002001011,HAN,1279114.72492258,268844.93639132,25205,DV0077556,6274892-CN,#001a73,-122.30146714,47.72757966,2014/06/05 00:00:00+00,SF 7200,SF 7200,SF 7200,SF 7200,SF,,530330002021009,202.1009,202.1,2,2011_2,3,2013_3,N,2013/07/09 00:00:00+00,Building Final
-122.340746636,47.7271966440001,10880,1403  N 135TH PL,12900,6286734,,Permit Finaled,Construction Permit,1,0,1,0,70941,DADU,"Accessory Dwelling, Detached","Construct addition to an existing detached garage establishing a backyard cottage accessory to single family residence, per plans",2013/04/19 00:00:00+00,2013/06/05 00:00:00+00,2013,2014/03/28 00:00:00+00,2014,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,9.5,Haller Lake,Northwest,5,600.1004,600.1,530330006001004,HAN,1269446.67934468,268892.12999137,23577,DV0043972,6286734-CN,#001a73,-122.34074664,47.72719665,2014/12/05 00:00:00+00,"COMMERCIAL2-40, SINGLE FAMILY 5000",C2-40,MULTIPLE ZONE,C2,C,,530330006021004,602.1004,602.1,2,2013_2,1,2014_1,N,2014/03/28 00:00:00+00,Building Final
-122.282391414,47.6313221230001,10898,1408   39TH AVE E,7210,6533643,,Permit Finaled,Construction Permit,1,0,1,0,19769,DADU,"Accessory Dwelling, Detached","Alterations to existing detached garage and legalize the upper level as a detached accessory dwelling unit (DADU), per plan.",2016/10/21 00:00:00+00,2017/04/05 00:00:00+00,2017,2018/05/29 00:00:00+00,2018,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,6.5,Madison Park,East,3,6300.2014,6300.2,530330063002014,HAN,1283147.53311871,233650.70249928,127710,DV0024269,6533643-CN,#001a73,-122.28239141,47.63132212,2018/10/05 00:00:00+00,SF 7200,SF 7200,SF 7200,SF 7200,SF,,530330063004012,6300.4012,6300.4,2,2017_2,2,2018_2,N,2018/05/29 00:00:00+00,Building Final
-122.311565785,47.6327415390001,10966,1513   16TH AVE E,5000,6461824,,Permit Finaled,Construction Permit,1,0,1,0,180000,DADU,"Accessory Dwelling, Detached","Construct a detached accessory dwelling unit, per plans",2015/07/02 00:00:00+00,2015/11/13 00:00:00+00,2015,2017/06/28 00:00:00+00,2017,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,7.0999999,Montlake/Portage Bay,Northeast,3,6200.3004,6200.3,530330062003004,HAN,1275965.33483935,234305.16496395,122202,DV0021303,6461824-CN,#001a73,-122.31156578,47.63274154,2018/11/13 00:00:00+00,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330062003005,6200.3005,6200.3,4,2015_4,2,2017_2,N,2017/06/28 00:00:00+00,Building Final
-122.311686283,47.7253471000001,10973,1514  NE 130TH PL,13680,6373069,,Permit Finaled,Construction Permit,1,0,1,0,56580,DADU,"Accessory Dwelling, Detached","Construct detached accessory dwelling unit (DADU) for existing single family residence, and occupy, per plan.",2013/08/03 00:00:00+00,2013/09/05 00:00:00+00,2013,2016/02/02 00:00:00+00,2016,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,8.1999998,Olympic Hills/Victory Heights,North,5,200.4012,200.4,530330002004012,HAN,1276584.49899999,268078.86663053,28176,DV0058058,6373069-CN,#001a73,-122.31168628,47.7253471,2016/09/05 00:00:00+00,SF 7200,SF 7200,SF 7200,SF 7200,SF,,530330002012006,201.2006,201.2,3,2013_3,1,2016_1,N,2016/02/02 00:00:00+00,Building Final
-122.303889066,47.6144810640001,11089,1451   22ND AVE,7620,6519438,,Permit Finaled,Construction Permit,1,0,1,0,98232,DADU,"Accessory Dwelling, Detached","Construct a Detached Accessory Dwelling Unit (DADU) for an existing single family residence, per plan.",2016/06/06 00:00:00+00,2016/08/19 00:00:00+00,2016,2017/10/16 00:00:00+00,2017,109,23rd & Union-Jackson,Residential Urban Village,23rd & Union-Jackson,Residential Urban Villages,5.3000002,Central Area/Squire Park,Central,3,7900.1005,7900.1,530330079001005,HAN,1277730.49068116,227609.33238109,136326,DV0087316,6519438-CN,#001a73,-122.30388907,47.61448106,2018/02/19 00:00:00+00,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330079022006,7902.2006,7902.2,3,2016_3,4,2017_4,N,2017/10/16 00:00:00+00,Building Final
-122.297847179,47.6138152510001,11097,1427   27TH AVE,6720,6501795,,Permit Finaled,Construction Permit,1,0,1,0,110455,DADU,"Accessory Dwelling, Detached","Construct detached accessory dwelling unit accessory to existing single family residence and construct detached garage, per plan.",2016/02/03 00:00:00+00,2016/08/11 00:00:00+00,2016,2020/07/02 00:00:00+00,2020,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,5.3000002,Central Area/Squire Park,Central,3,7700.3014,7700.3,530330077003014,HAN,1279215.81189868,227338.09474881,137404,DV0086622,6501795-CN,#001a73,-122.29784718,47.61381525,2021/02/11 00:00:00+00,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330077003014,7700.3014,7700.3,3,2016_3,3,2020_3,N,2020/07/02 00:00:00+00,Building Final
-122.283044333,47.631828263,11098,1427   39TH AVE E,7190,6252412,,Permit Finaled,Construction Permit,1,0,1,0,150000,DADU,"Accessory Dwelling, Detached","Construct deck and first level additions and alterations including finishing basement of existing single family residence and add DADU above garage, per plan PR 3/23/2012 Project # 6305442 Revisions to existing garage with DADU above.",2010/07/12 00:00:00+00,2010/08/25 00:00:00+00,2010,2013/02/05 00:00:00+00,2013,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,6.5,Madison Park,East,3,6300.2015,6300.2,530330063002015,HAN,1282990.05087855,233838.32387547,127666,DV0024274,6252412-CN,#001a73,-122.28304433,47.63182826,2013/08/25 00:00:00+00,SF 7200,SF 7200,SF 7200,SF 7200,SF,,530330063004013,6300.4013,6300.4,3,2010_3,1,2013_1,N,2013/02/05 00:00:00+00,Building Final
-122.311296894,47.6956296820001,11111,1519  NE 92ND ST,6950,6284925,,Permit Finaled,Construction Permit,1,0,1,0,156394,DADU,"Accessory Dwelling, Detached","Construct addition to existing single family dwelling and Detached Accessory Dwelling Unit, per plan.",2011/07/25 00:00:00+00,2011/09/30 00:00:00+00,2011,2014/12/22 00:00:00+00,2014,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,8.1000004,Northgate/Maple Leaf,North,5,2000.3005,2000.3,530330020003005,HAN,1276472.14879187,257239.10495543,51839,DV0061873,6284925-CN,#001a73,-122.31129689,47.69562968,2014/09/30 00:00:00+00,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330020003005,2000.3005,2000.3,3,2011_3,4,2014_4,N,2014/12/22 00:00:00+00,Building Final
-122.364080541,47.6332316300001,11124,1531   5TH AVE W,6000,6498691,,Permit Finaled,Construction Permit,1,0,1,0,68576,DADU,"Accessory Dwelling, Detached","Construct a detached accessory dwelling unit, per plans.",2016/07/26 00:00:00+00,2016/08/24 00:00:00+00,2016,2016/10/27 00:00:00+00,2016,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,12.3,Queen Anne,Magnolia/Queen Anne,7,6900.2024,6900.2,530330069002024,HAN,1263023.2998821,234737.01443639,119458,DV0087216,6498691-CN,#001a73,-122.36408054,47.63323163,2018/02/24 00:00:00+00,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330069003001,6900.3001,6900.3,3,2016_3,4,2016_4,N,2016/10/27 00:00:00+00,Framing
-122.353367367,47.733951801,11171,14353   DAYTON AVE N,5850,6436705,,Permit Finaled,Construction Permit,1,0,1,0,90000,DADU,"Accessory Dwelling, Detached","Construct new Detached Dwelling unit (DADU) accessory to a single family dwelling, per plans",2015/01/27 00:00:00+00,2015/03/17 00:00:00+00,2015,2016/09/06 00:00:00+00,2016,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,9.1000004,Broadview/Bitter Lake,Northwest,5,401.1003,401.1,530330004011003,HAN,1266389.82324,271416.800221,678297,DV0084587,6436705-CN,#001a73,-122.35336737,47.7339518,2016/09/17 00:00:00+00,SF 7200,SF 7200,SF 7200,SF 7200,SF,,530330004041003,404.1003,404.1,1,2015_1,3,2016_3,N,2016/09/06 00:00:00+00,Building Final
-122.326641427,47.7124511690001,11200,148  NE 115TH ST,9045,6377887,,Permit Finaled,Construction Permit,1,0,1,0,98515,DADU,"Accessory Dwelling, Detached","Construct detached accessory dwelling unit to the north of the existing single fmaily residence, per plan",2014/05/01 00:00:00+00,2014/07/18 00:00:00+00,2014,2015/04/03 00:00:00+00,2015,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,9.5,Haller Lake,Northwest,5,600.5016,600.5,530330006005016,HAN,1272813.12824413,263446.80800179,31716,DV0081698,6377887-CN,#001a73,-122.32664143,47.71245117,2016/01/18 00:00:00+00,SF 7200,SF 7200,SF 7200,SF 7200,SF,,530330006012005,601.2005,601.2,3,2014_3,2,2015_2,N,2015/04/03 00:00:00+00,Building Final
-122.286248305,47.6199943920001,11243,187   37TH AVE E,3919,6408341,,Permit Finaled,Construction Permit,1,0,1,0,68525,DADU,"Accessory Dwelling, Detached","Construct new detached accessory dwelling unit adjacent to single family residence, per plans.",2014/05/05 00:00:00+00,2014/07/08 00:00:00+00,2014,2015/04/07 00:00:00+00,2015,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,5.0999999,Madrona/Leschi,Central,3,7800.4020,7800.4,530330078004020,HAN,1282118.71340565,229537.40457507,141831,DV0074691,6408341-CN,#001a73,-122.28624831,47.61999439,2016/01/08 00:00:00+00,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330078004019,7800.4019,7800.4,3,2014_3,2,2015_2,N,2015/04/07 00:00:00+00,Building Final
-122.364042346,47.6344784440001,11326,1629   5TH AVE W,4800,6507446,,Permit Finaled,Construction Permit,1,0,1,0,636135,DADU,"Accessory Dwelling, Detached","Construct and establish use as single family residence with a detached accessory dwelling unit, per plans.",2016/03/10 00:00:00+00,2016/10/04 00:00:00+00,2016,2017/10/26 00:00:00+00,2017,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,12.3,Queen Anne,Magnolia/Queen Anne,7,6900.2001,6900.2,530330069002001,HAN,1263041.76106612,235191.53168486,119288,DV0086814,6507446-CN,#001a73,-122.36404235,47.63447844,2018/04/04 00:00:00+00,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330069002013,6900.2013,6900.2,4,2016_4,4,2017_4,N,2017/10/26 00:00:00+00,Building Final
-122.326639522,47.675330919,11327,130  NE 64TH ST,6120,6467266,,Permit Finaled,Construction Permit,1,0,1,0,,DADU,"Accessory Dwelling, Detached","Establish use as single family residence and construct one family dwelling with detached garage / accessory dwelling unit, per plans.",2015/05/27 00:00:00+00,2015/09/10 00:00:00+00,2015,2016/09/27 00:00:00+00,2016,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,9.3999996,Green Lake,Northwest,6,3600.3002,3600.3,530330036003002,HAN,1272550.87211586,249909.13349193,77155,DV0085141,6467266-CN,#001a73,-122.32663952,47.67533092,2017/03/10 00:00:00+00,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330036012008,3601.2008,3601.2,3,2015_3,3,2016_3,N,2016/09/27 00:00:00+00,Building Final
